id,actual_price,predicted_price,error,absolute_error
10171,410000,442289.5875,32289.587500000023,32289.587500000023
2856,485000,526450.3125,41450.3125,41450.3125
11379,950000,824332.465,-125667.53500000003,125667.53500000003
4338,887250,1138935.9475,251685.9475,251685.9475
15512,420000,463729.3075,43729.307499999995,43729.307499999995
8879,1312000,2139664.375,827664.375,827664.375
9245,741000,821377.365,80377.36499999999,80377.36499999999
9669,275000,286037.0525,11037.05249999999,11037.05249999999
4073,1042030,1954657.8075,912627.8075000001,912627.8075000001
2157,635000,574621.4075,-60378.59250000003,60378.59250000003
14642,275500,233263.35,-42236.649999999994,42236.649999999994
5712,485000,586616.1875,101616.1875,101616.1875
9194,424000,361080.87,-62919.130000000005,62919.130000000005
15367,565000,479184.7375,-85815.26250000001,85815.26250000001
10879,430000,425778.48,-4221.520000000019,4221.520000000019
6064,250000,293222.47,43222.46999999997,43222.46999999997
2858,1058000,824594.63,-233405.37,233405.37
1606,525000,484052.205,-40947.794999999984,40947.794999999984
2126,455000,355622.2875,-99377.71250000002,99377.71250000002
7278,393000,407106.56,14106.559999999998,14106.559999999998
9798,610000,616495.2075,6495.207500000019,6495.207500000019
5140,250000,257834.19125,7834.1912500000035,7834.1912500000035
9292,725000,685142.875,-39857.125,39857.125
720,406430,496032.6925,89602.6925,89602.6925
14976,603000,657738.375,54738.375,54738.375
3682,575000,492748.6525,-82251.34749999997,82251.34749999997
735,350000,472774.58,122774.58000000002,122774.58000000002
10054,464550,503051.55,38501.54999999999,38501.54999999999
15431,189650,220141.4625,30491.462499999994,30491.462499999994
1213,290000,327069.16607142857,37069.16607142857,37069.16607142857
12028,665000,640884.2075,-24115.79249999998,24115.79249999998
11881,336000,338292.95,2292.9500000000116,2292.9500000000116
13171,405000,412077.51833333337,7077.51833333337,7077.51833333337
8550,630000,545246.5,-84753.5,84753.5
1402,599000,609474.75,10474.75,10474.75
14261,216500,202808.765,-13691.234999999986,13691.234999999986
8902,1430000,1605805.975,175805.9750000001,175805.9750000001
9055,368000,422437.25,54437.25,54437.25
10264,272000,245710.925,-26289.07500000001,26289.07500000001
15244,339000,323188.625,-15811.375,15811.375
11013,1550000,1256973.9041666666,-293026.09583333344,293026.09583333344
12511,565000,706245.34,141245.33999999997,141245.33999999997
15974,740000,768378.9775,28378.977500000037,28378.977500000037
828,510000,650269.695,140269.69499999995,140269.69499999995
7925,430000,532557.9,102557.90000000002,102557.90000000002
10324,1480000,1504782.24,24782.23999999999,24782.23999999999
11051,230000,233290.193125,3290.1931249999907,3290.1931249999907
15388,975000,1056827.4975,81827.49750000006,81827.49750000006
15935,217000,241355.225,24355.225000000006,24355.225000000006
5294,315000,299768.4275,-15231.57250000001,15231.57250000001
13512,710000,633754.385,-76245.61499999999,76245.61499999999
9422,450000,525077.4325,75077.4325,75077.4325
2351,243000,249811.08375,6811.083749999991,6811.083749999991
7874,1260000,1535444.815,275444.81499999994,275444.81499999994
9355,637000,577245.975,-59754.02500000002,59754.02500000002
5371,510000,505512.6666666666,-4487.333333333372,4487.333333333372
6255,379600,404780.0475,25180.047499999986,25180.047499999986
14526,265000,362240.275,97240.27500000002,97240.27500000002
12007,300000,367232.89833333326,67232.89833333326,67232.89833333326
10228,424500,404044.895,-20455.10499999998,20455.10499999998
2025,425000,368408.725,-56591.27500000002,56591.27500000002
6885,215000,262015.035,47015.035,47015.035
10289,570000,632236.2325,62236.23250000004,62236.23250000004
5421,523460,600955.4225,77495.42249999999,77495.42249999999
14669,618000,541440.7525,-76559.24750000006,76559.24750000006
5412,514700,492539.79166666674,-22160.208333333256,22160.208333333256
11419,275000,229719.23472222223,-45280.76527777777,45280.76527777777
14221,260000,226457.75,-33542.25,33542.25
6883,160134,191979.44541666668,31845.445416666684,31845.445416666684
11961,373000,452644.6175,79644.6175,79644.6175
7852,270000,280452.0975,10452.097499999974,10452.097499999974
13607,775000,494871.625,-280128.375,280128.375
13968,824000,887500.635,63500.63500000001,63500.63500000001
6192,785000,788805.7825,3805.782499999972,3805.782499999972
10415,329900,344428.53749999986,14528.53749999986,14528.53749999986
5638,217000,208009.875,-8990.125,8990.125
1107,753000,749503.0533333335,-3496.9466666665394,3496.9466666665394
10138,500000,504116.9,4116.900000000023,4116.900000000023
856,230000,264202.41333333333,34202.41333333333,34202.41333333333
15897,781000,830276.6666666665,49276.66666666651,49276.66666666651
6264,352000,365323.875,13323.875,13323.875
12263,340000,417918.25,77918.25,77918.25
12356,272000,273315.125,1315.125,1315.125
12482,520000,514903.2175,-5096.782499999972,5096.782499999972
640,369950,419877.6875,49927.6875,49927.6875
7271,400000,368994.8625,-31005.13750000001,31005.13750000001
10594,640000,656440.4875,16440.487500000047,16440.487500000047
1261,454000,544909.0625,90909.0625,90909.0625
4874,250000,326160.4925,76160.4925,76160.4925
11337,270000,230854.0,-39146.0,39146.0
13206,544999,538686.1725,-6312.827500000014,6312.827500000014
10605,562200,649670.5175,87470.51749999996,87470.51749999996
5921,239000,238491.38,-508.61999999999534,508.61999999999534
1199,250000,262849.31,12849.309999999998,12849.309999999998
4554,589000,483119.1783333333,-105880.82166666671,105880.82166666671
13444,2195000,1573468.63,-621531.3700000001,621531.3700000001
1035,775000,737547.1325,-37452.86750000005,37452.86750000005
3251,469500,414977.0,-54523.0,54523.0
13995,530000,655243.58,125243.57999999996,125243.57999999996
15651,451555,466949.9875,15394.987499999988,15394.987499999988
15022,545000,572685.625,27685.625,27685.625
15461,600000,512648.2425,-87351.7575,87351.7575
13317,255000,238865.69166666668,-16134.30833333332,16134.30833333332
7136,418200,371045.095,-47154.90500000003,47154.90500000003
13936,511200,600676.5141666667,89476.51416666666,89476.51416666666
1547,406100,390104.315,-15995.684999999998,15995.684999999998
8171,1389000,1119095.85,-269904.1499999999,269904.1499999999
1310,321000,271314.5,-49685.5,49685.5
7150,396500,412713.3125,16213.3125,16213.3125
2227,243000,243663.84,663.8399999999965,663.8399999999965
12085,500000,641046.39,141046.39,141046.39
15579,314000,355864.2125,41864.21250000002,41864.21250000002
425,352000,405115.1875,53115.1875,53115.1875
13820,875000,948015.125,73015.125,73015.125
5196,1599950,1573731.5,-26218.5,26218.5
1984,734000,631648.385,-102351.61499999999,102351.61499999999
10491,500000,603281.73,103281.72999999998,103281.72999999998
2760,1040000,1264444.065,224444.06499999994,224444.06499999994
6141,400000,203102.13,-196897.87,196897.87
16065,780000,833140.545,53140.54500000004,53140.54500000004
12683,689000,573061.375,-115938.625,115938.625
10710,535000,400828.975,-134171.02500000002,134171.02500000002
1530,279950,289521.7725,9571.772500000021,9571.772500000021
10251,195000,176888.60625,-18111.39374999999,18111.39374999999
8051,370000,455628.8825,85628.8825,85628.8825
4881,616500,624764.5625,8264.5625,8264.5625
2927,539000,454806.4125,-84193.58750000002,84193.58750000002
8045,902000,766552.055,-135447.94499999995,135447.94499999995
9430,790000,737638.8541666667,-52361.145833333256,52361.145833333256
14463,445000,488600.7,43600.70000000001,43600.70000000001
6760,250000,626097.82,376097.81999999995,376097.81999999995
13530,284000,240823.595,-43176.405,43176.405
13814,1646000,1910069.8225,264069.8225,264069.8225
8196,355000,390130.29,35130.28999999998,35130.28999999998
4501,1500000,1528372.825,28372.824999999953,28372.824999999953
1393,168000,346422.9,178422.90000000002,178422.90000000002
2085,1017100,1011359.875,-5740.125,5740.125
11617,245000,333672.4125,88672.41249999998,88672.41249999998
1411,216000,223841.9525,7841.952500000014,7841.952500000014
6311,475000,483845.945,8845.945000000007,8845.945000000007
14007,196000,290391.9075,94391.90749999997,94391.90749999997
1489,420000,379241.65,-40758.34999999998,40758.34999999998
5813,279800,268581.07499999995,-11218.925000000047,11218.925000000047
2900,325000,344723.1816666667,19723.1816666667,19723.1816666667
13413,561500,656257.0,94757.0,94757.0
15570,336600,302528.5,-34071.5,34071.5
15799,429000,359795.175,-69204.82500000001,69204.82500000001
1236,92000,206495.92291666663,114495.92291666663,114495.92291666663
10550,484000,485904.475,1904.4749999999767,1904.4749999999767
10549,608250,503413.7875,-104836.21250000002,104836.21250000002
3484,919950,802705.0525,-117244.94750000001,117244.94750000001
5219,400000,356203.25,-43796.75,43796.75
12900,332500,308782.55583333335,-23717.444166666653,23717.444166666653
14753,235000,205418.75,-29581.25,29581.25
339,650100,507156.125,-142943.875,142943.875
12378,425000,431584.44,6584.440000000002,6584.440000000002
15917,830000,719005.75,-110994.25,110994.25
563,400000,453864.15,53864.15000000002,53864.15000000002
5770,458950,534231.125,75281.125,75281.125
13300,193000,190301.1,-2698.899999999994,2698.899999999994
15507,365000,275382.0325,-89617.96750000003,89617.96750000003
11819,840000,820578.4625,-19421.537499999977,19421.537499999977
6909,630000,789948.75,159948.75,159948.75
795,641250,659445.9,18195.900000000023,18195.900000000023
4062,1830000,1118447.975,-711552.0249999999,711552.0249999999
9019,440000,440348.095,348.09499999997206,348.09499999997206
10875,397000,333442.7133333333,-63557.28666666668,63557.28666666668
11006,540000,617755.0075,77755.00749999995,77755.00749999995
8756,675000,611171.6525,-63828.34750000003,63828.34750000003
10003,165000,264291.9125,99291.91249999998,99291.91249999998
10063,1950000,1738182.75,-211817.25,211817.25
4098,316000,334461.1075,18461.107499999984,18461.107499999984
14100,483000,681279.8333333333,198279.83333333326,198279.83333333326
13739,631000,584369.8716666668,-46630.12833333318,46630.12833333318
5766,635000,582522.74,-52477.26000000001,52477.26000000001
9736,339950,331478.175,-8471.825000000012,8471.825000000012
4720,415000,423276.035,8276.034999999974,8276.034999999974
15223,315000,347385.73,32385.72999999998,32385.72999999998
13864,420000,497990.7075,77990.70750000002,77990.70750000002
13117,339000,365075.7697916667,26075.76979166671,26075.76979166671
9485,353000,333222.25,-19777.75,19777.75
9624,480000,424458.91,-55541.090000000026,55541.090000000026
11697,2900000,2171282.5,-728717.5,728717.5
3997,415000,321776.985,-93223.01500000001,93223.01500000001
6507,358990,395130.125,36140.125,36140.125
409,318200,324985.1975,6785.197500000009,6785.197500000009
2154,625000,496873.415,-128126.58500000002,128126.58500000002
1807,3000000,2511875.0,-488125.0,488125.0
8137,532000,513267.145,-18732.85499999998,18732.85499999998
3905,980000,1396761.785,416761.7849999999,416761.7849999999
6692,335000,403150.8416666666,68150.84166666662,68150.84166666662
2498,460000,562876.55,102876.55000000005,102876.55000000005
1714,425000,507272.7725,82272.77250000002,82272.77250000002
5357,279000,250421.05833333332,-28578.94166666668,28578.94166666668
4556,1518630,1329300.325,-189329.67500000005,189329.67500000005
11783,485000,451633.25,-33366.75,33366.75
736,625000,601251.3,-23748.699999999953,23748.699999999953
907,554000,546998.35,-7001.650000000023,7001.650000000023
3014,289950,306887.5375,16937.537499999977,16937.537499999977
4034,220000,276185.8775,56185.8775,56185.8775
7792,355000,415600.425,60600.42499999999,60600.42499999999
177,540000,469658.195,-70341.805,70341.805
13289,353500,339870.5625,-13629.4375,13629.4375
14784,265000,301704.7925,36704.79249999998,36704.79249999998
9315,205000,231995.1575,26995.1575,26995.1575
16162,1165000,1524431.2,359431.19999999995,359431.19999999995
411,910000,843090.37,-66909.63,66909.63
15797,879000,771710.0075,-107289.99250000005,107289.99250000005
14715,490000,536868.1875,46868.1875,46868.1875
8132,575000,653089.98,78089.97999999998,78089.97999999998
2726,895000,434734.375,-460265.625,460265.625
3043,1355000,1122798.75,-232201.25,232201.25
5751,585000,601866.385,16866.38500000001,16866.38500000001
8522,256000,273761.915,17761.91499999998,17761.91499999998
3221,299999,343023.9925,43024.99249999999,43024.99249999999
657,535000,494879.95,-40120.04999999999,40120.04999999999
9696,367500,411140.44,43640.44,43640.44
15750,311500,314596.3575,3096.3574999999837,3096.3574999999837
8719,1380000,1534052.55,154052.55000000005,154052.55000000005
8948,405000,426443.675,21443.67499999999,21443.67499999999
1358,330000,362114.775,32114.775000000023,32114.775000000023
14029,311100,343772.03214285715,32672.032142857148,32672.032142857148
15664,784950,758588.97,-26361.030000000028,26361.030000000028
5504,395000,525882.5125,130882.51249999995,130882.51249999995
280,557500,581969.7875,24469.787499999977,24469.787499999977
9898,314000,294622.1875,-19377.8125,19377.8125
15387,888550,838202.7,-50347.30000000005,50347.30000000005
4502,1027000,894257.61,-132742.39,132742.39
14894,386591,460640.6,74049.59999999998,74049.59999999998
7407,635000,649333.0339285716,14333.033928571618,14333.033928571618
9210,695000,1137449.8025,442449.8025,442449.8025
15375,483500,472876.7025,-10623.297499999986,10623.297499999986
9818,495000,507958.57,12958.570000000007,12958.570000000007
1475,525000,503398.735,-21601.265000000014,21601.265000000014
15552,515000,462021.9375,-52978.0625,52978.0625
13166,688000,830166.85,142166.84999999998,142166.84999999998
3752,580000,567704.1575,-12295.842500000028,12295.842500000028
7581,386000,386859.24,859.2399999999907,859.2399999999907
10712,1330000,839921.515,-490078.485,490078.485
9102,335000,295926.6725,-39073.327500000014,39073.327500000014
14823,416500,535055.9125,118555.91249999998,118555.91249999998
14001,297000,272400.4125,-24599.587500000023,24599.587500000023
16164,759000,714548.625,-44451.375,44451.375
13229,616200,730063.3225,113863.32250000001,113863.32250000001
4489,710000,621433.2725,-88566.72750000004,88566.72750000004
3344,245000,227939.825,-17060.17499999999,17060.17499999999
9938,675000,696206.115,21206.11499999999,21206.11499999999
11427,202000,376849.5,174849.5,174849.5
9113,193000,246823.3175,53823.317500000005,53823.317500000005
7660,315500,336948.625,21448.625,21448.625
7502,775000,743166.105,-31833.89500000002,31833.89500000002
14377,995000,1396353.3,401353.30000000005,401353.30000000005
